timestamp,cpuUsage,cpuTemperature,ramUsage,networkConnections,processCount,cpuPackagePower,cpuAverageClock
2026-07-02 03:43:16.853678500,3.5,70.6,56.65,181,261,7.9,3621
2026-07-02 03:43:18.378824500,5.0,69.5,56.65,181,261,11.7,4038
2026-07-02 03:43:19.904044800,6.6,68.9,56.63,181,261,12.5,3318
2026-07-02 03:43:21.426537000,1.8,66.9,56.64,181,261,8.0,3425
2026-07-02 03:43:22.953974500,2.0,66.3,56.63,181,261,8.0,3406
2026-07-02 03:43:24.477260300,5.6,66.6,56.64,180,261,12.1,3450
2026-07-02 03:43:26.011324200,24.7,74.9,56.63,180,261,26.8,3418
2026-07-02 03:43:27.534791600,34.1,80.9,56.93,180,263,35.4,4267
2026-07-02 03:43:29.059574400,21.7,80.9,56.71,180,261,25.8,4367
2026-07-02 03:43:30.584223400,27.9,81.4,56.69,180,261,28.5,3762
2026-07-02 03:43:32.106911200,23.8,81.6,56.68,180,261,27.8,4267
2026-07-02 03:43:33.637256100,24.5,82.3,56.68,180,261,27.2,2952
2026-07-02 03:43:35.163438700,22.4,83.0,56.69,180,261,26.4,4367
2026-07-02 03:43:36.687504900,25.9,83.1,56.69,180,261,28.4,3430
2026-07-02 03:43:38.211218400,25.9,83.5,56.67,180,261,28.3,4273
2026-07-02 03:43:39.735391100,24.3,83.1,56.7,180,261,27.6,4089
2026-07-02 03:43:41.262004000,21.7,82.4,56.68,180,261,27.0,4317
2026-07-02 03:43:42.787856900,25.2,82.5,56.67,180,261,28.6,4112
2026-07-02 03:43:44.314553600,24.5,82.8,56.66,180,261,29.6,3219
2026-07-02 03:43:45.838315400,7.4,77.9,56.65,181,261,12.8,3169
2026-07-02 03:43:47.362187900,2.0,71.0,56.66,181,261,8.3,3983
2026-07-02 03:43:48.886327000,2.7,67.9,56.67,180,261,8.6,3630
2026-07-02 03:43:50.411037700,5.1,67.3,56.66,181,261,11.4,3208
2026-07-02 03:43:51.934279300,5.1,66.9,56.62,181,261,11.6,3298
2026-07-02 03:43:53.458647300,2.7,66.1,56.65,181,261,9.0,3234
2026-07-02 03:43:54.984124800,1.7000000000000002,64.8,56.64,181,261,8.2,3388
2026-07-02 03:43:56.507171700,5.5,65.8,56.6,181,261,11.3,4035
2026-07-02 03:43:58.033255200,5.5,69.6,56.69,181,261,11.5,3347
2026-07-02 03:43:59.556813700,2.6,66.9,56.66,181,261,8.5,3169
2026-07-02 03:44:01.081010400,3.1,65.0,56.65,181,261,8.9,4132
2026-07-02 03:44:02.605844900,5.1,65.1,56.65,181,261,11.8,3694
2026-07-02 03:44:04.127874800,6.2,66.3,56.66,181,261,11.5,3116
2026-07-02 03:44:05.710338200,81.6,81.4,56.72,181,261,48.7,3884
2026-07-02 03:44:07.267984600,100.0,92.4,56.63,181,261,54.9,3859
2026-07-02 03:44:08.858046900,100.0,92.4,56.62,181,261,54.9,3859
2026-07-02 03:44:10.438260400,100.0,94.5,56.62,181,261,53.0,3837
2026-07-02 03:44:11.994920300,100.0,94.9,56.6,181,261,52.7,3827
2026-07-02 03:44:13.566878600,61.2,87.5,56.66,180,261,34.6,3556
2026-07-02 03:44:15.089707000,2.4,75.5,56.68,180,261,8.2,3395
2026-07-02 03:44:16.613493300,6.3,73.4,56.62,179,261,11.4,3166
2026-07-02 03:44:18.137190300,5.7,70.3,56.69,179,261,11.7,3198
2026-07-02 03:44:19.660980000,3.4,67.8,56.61,179,261,8.1,3199
2026-07-02 03:44:21.186859100,3.3,65.8,56.63,179,261,8.0,3466
2026-07-02 03:44:22.711450000,6.1,67.4,56.64,179,261,12.3,3302
2026-07-02 03:44:24.235966800,7.1,70.0,57.04,182,265,13.1,3501
2026-07-02 03:44:25.760160200,4.7,70.6,56.94,180,265,12.6,3818
2026-07-02 03:44:27.285505000,11.2,72.5,57.03,180,267,20.8,3410
2026-07-02 03:44:28.809169800,5.2,70.4,56.89,180,265,11.6,3311
2026-07-02 03:44:30.335089000,7.1,67.4,56.89,180,265,12.1,4125
2026-07-02 03:44:31.861112700,2.2,65.3,56.86,180,265,8.4,3252
2026-07-02 03:44:33.386064400,2.6,64.1,56.85,180,265,8.4,3610
2026-07-02 03:44:34.910513300,3.3,65.0,56.86,180,265,8.2,3952
2026-07-02 03:44:36.437735300,6.3,65.1,56.86,193,265,12.3,4043
2026-07-02 03:44:37.960789300,5.7,64.5,56.85,186,265,12.2,3347
2026-07-02 03:44:39.484867600,1.9,63.0,56.87,186,265,7.6,3169
2026-07-02 03:44:41.011147500,87.0,80.3,56.85,182,265,51.7,3930
2026-07-02 03:44:42.576703500,100.0,89.1,56.85,182,265,57.3,3899
2026-07-02 03:44:44.194109700,100.0,93.8,56.89,182,266,54.7,3868
2026-07-02 03:44:45.794325800,100.0,94.5,56.92,183,266,54.8,3859
2026-07-02 03:44:47.368827200,100.0,94.9,56.9,182,266,53.4,3830
2026-07-02 03:44:48.927176800,100.0,94.9,56.89,182,266,53.4,3830
2026-07-02 03:44:50.494651200,12.4,87.9,56.95,183,266,12.4,3294
2026-07-02 03:44:52.019489400,5.7,75.5,56.92,183,266,11.5,3535
2026-07-02 03:44:53.542865500,2.7,71.5,56.91,179,266,8.7,3502
2026-07-02 03:44:55.068788100,2.6,69.3,56.87,179,265,8.5,3386
2026-07-02 03:44:56.595634800,6.3,69.8,56.86,180,265,13.3,4157
2026-07-02 03:44:58.121019100,5.6,70.4,56.93,180,265,11.3,3717
2026-07-02 03:44:59.644447500,3.3,68.0,56.91,180,265,9.4,3222
2026-07-02 03:45:01.166853200,1.7000000000000002,65.5,56.89,180,265,7.4,4492
2026-07-02 03:45:02.692221900,6.0,66.9,56.89,180,265,11.2,3377
2026-07-02 03:45:04.216356100,4.8,66.0,56.89,180,264,11.2,4238
2026-07-02 03:45:05.741457700,2.8,64.5,56.88,179,264,8.3,4491
2026-07-02 03:45:07.265869600,1.9,64.0,56.89,181,264,8.4,4305
2026-07-02 03:45:08.790002400,6.1,65.1,56.86,181,264,11.5,3489
2026-07-02 03:45:10.311526600,5.6,63.5,56.86,181,264,11.9,3921
2026-07-02 03:45:11.835689000,2.1,63.3,56.87,181,264,9.4,3665
2026-07-02 03:45:13.361679900,2.3,63.5,56.87,181,264,8.4,3745
2026-07-02 03:45:14.886118600,6.0,63.9,56.86,181,264,12.1,3935
2026-07-02 03:45:16.409825500,4.9,64.3,56.88,181,264,11.7,3917
2026-07-02 03:45:17.936160300,2.2,62.9,56.85,181,264,8.5,3416
2026-07-02 03:45:19.492706300,95.9,89.3,56.85,181,264,54.8,3880
2026-07-02 03:45:21.061540500,95.9,89.3,56.85,181,264,54.8,3880
2026-07-02 03:45:22.602740800,100.0,93.9,56.84,181,264,55.2,3856
2026-07-02 03:45:24.179406000,100.0,94.8,56.85,181,264,53.7,3849
2026-07-02 03:45:25.805227500,100.0,95.0,56.71,180,262,52.1,3830
2026-07-02 03:45:27.379682300,100.0,95.0,56.72,181,262,52.0,3812
2026-07-02 03:45:28.924780200,100.0,95.0,56.7,181,263,52.0,3812
2026-07-02 03:45:30.503423600,100.0,95.1,56.7,181,264,51.2,3806
2026-07-02 03:45:32.068874400,100.0,95.1,56.71,181,264,49.6,3802
2026-07-02 03:45:33.644173500,100.0,95.1,56.71,181,264,49.6,3780
2026-07-02 03:45:35.227815900,100.0,95.1,56.72,179,264,49.7,3780
2026-07-02 03:45:36.800649400,100.0,95.1,56.7,180,264,49.7,3774
2026-07-02 03:45:38.352529500,100.0,95.1,57.04,180,264,48.5,3759
2026-07-02 03:45:39.937909200,100.0,95.1,57.04,181,264,48.6,3927
2026-07-02 03:45:41.467305400,8.6,89.4,57.1,181,262,17.3,3598
2026-07-02 03:45:42.990775700,5.3,82.9,56.33,181,262,11.5,3463
2026-07-02 03:45:44.515275300,5.2,75.0,56.33,181,262,11.8,3461
2026-07-02 03:45:46.040961900,6.5,70.5,56.33,179,262,11.7,3088
2026-07-02 03:45:47.564588200,2.1,68.3,56.31,181,262,7.4,3573
2026-07-02 03:45:49.088368400,2.6,67.0,56.32,180,262,8.1,3375
2026-07-02 03:45:50.612725100,5.2,68.3,56.31,181,262,11.6,3317
2026-07-02 03:45:52.137563000,5.0,66.9,56.31,181,262,11.6,3294
2026-07-02 03:45:53.660134600,2.9,66.1,56.33,181,262,9.5,3740
2026-07-02 03:45:55.186776400,2.8,65.5,56.34,181,262,9.1,3390
2026-07-02 03:45:56.710508000,7.5,68.0,56.36,181,263,14.1,3289
2026-07-02 03:45:58.234534300,10.5,70.1,56.37,181,263,18.0,3576
2026-07-02 03:45:59.758712600,7.3,70.0,56.4,181,263,13.7,3930
2026-07-02 03:46:01.350103400,98.8,0.0,56.44,181,263,55.7,3899
2026-07-02 03:46:02.952184800,100.0,93.1,56.42,181,263,53.4,3830
2026-07-02 03:46:04.522286500,100.0,94.6,56.42,181,263,52.3,3812
2026-07-02 03:46:06.081942800,51.4,85.6,56.37,180,263,29.1,3743
2026-07-02 03:46:07.612444100,5.6,80.0,56.42,182,263,11.5,3168
2026-07-02 03:46:09.137338400,6.3,72.1,56.43,182,263,11.5,3162
2026-07-02 03:46:10.662139000,5.6,69.1,56.44,182,263,8.6,3556
2026-07-02 03:46:12.185995600,3.1,66.8,56.44,182,263,8.0,4492
2026-07-02 03:46:13.708160100,7.0,68.1,56.43,182,263,11.9,3556
2026-07-02 03:46:15.232697900,5.3,65.9,56.42,181,263,11.5,3297
2026-07-02 03:46:16.757175900,2.6,65.1,56.44,182,263,8.3,3926
2026-07-02 03:46:18.280544400,2.5,65.1,56.44,182,263,8.8,3896
2026-07-02 03:46:19.850931300,99.1,83.1,56.42,182,263,56.9,3868
2026-07-02 03:46:21.449523000,100.0,92.8,56.41,182,263,54.1,3868
2026-07-02 03:46:23.024066900,100.0,92.8,56.39,182,263,54.1,3843
2026-07-02 03:46:24.604611200,100.0,94.5,56.4,182,263,52.0,3821
2026-07-02 03:46:26.166115700,100.0,94.9,56.4,181,263,51.6,3821
2026-07-02 03:46:27.757636400,100.0,95.0,56.44,180,263,50.8,3799
2026-07-02 03:46:29.284586200,5.9,82.8,56.68,180,265,13.0,3556
2026-07-02 03:46:30.810503200,5.6,78.0,56.47,180,263,12.2,3536
2026-07-02 03:46:32.335670300,5.3,71.0,56.47,180,263,11.4,3278
2026-07-02 03:46:33.860353900,2.3,68.6,56.46,180,263,8.3,3376
2026-07-02 03:46:35.386885700,3.4,67.1,56.47,179,263,8.6,3743
2026-07-02 03:46:36.912192100,7.5,68.6,56.45,180,263,12.2,3284
2026-07-02 03:46:38.434299700,5.8,66.5,56.46,179,263,12.0,3146
2026-07-02 03:46:39.958968300,1.7000000000000002,65.0,56.46,179,263,8.4,3331
2026-07-02 03:46:41.483141200,2.5,65.0,56.48,179,263,8.4,3444
2026-07-02 03:46:43.007103600,5.4,67.0,56.45,179,263,12.2,3719
2026-07-02 03:46:44.530591400,5.8,65.4,56.43,179,263,11.8,3275
2026-07-02 03:46:46.057422600,2.8,63.9,56.43,178,263,7.9,3447
2026-07-02 03:46:47.580806700,2.3,63.9,56.44,180,263,7.9,3226
2026-07-02 03:46:49.106222900,3.4,65.0,56.45,180,263,7.6,4327
2026-07-02 03:46:50.630926800,5.9,65.1,56.44,179,263,12.1,3169
2026-07-02 03:46:52.156688500,6.4,65.4,56.44,179,263,12.1,3289
2026-07-02 03:46:53.681497800,1.8,64.0,56.45,179,263,8.3,3320
2026-07-02 03:46:55.206134900,2.6,64.4,56.46,179,263,9.0,4118
2026-07-02 03:46:56.731264700,5.2,64.3,56.42,178,262,12.1,3456
2026-07-02 03:46:58.254657400,9.6,67.5,56.41,178,262,17.9,3936
2026-07-02 03:46:59.779841100,8.3,68.0,56.46,178,262,14.8,3194
2026-07-02 03:47:01.303577500,2.0,65.3,56.43,178,262,7.9,3164
2026-07-02 03:47:02.832816500,16.9,68.1,56.43,178,262,19.6,3528
2026-07-02 03:47:04.356677800,16.0,70.5,56.43,178,262,20.3,3451
2026-07-02 03:47:05.878678500,12.2,70.9,56.42,178,262,18.2,3754
2026-07-02 03:47:07.403653000,11.9,71.6,56.43,178,262,18.5,3893
2026-07-02 03:47:08.928416900,14.5,71.8,56.42,178,262,20.9,3662
2026-07-02 03:47:10.451004500,15.1,71.6,56.42,178,262,20.8,3475
2026-07-02 03:47:11.978481100,13.8,71.9,56.42,178,262,19.4,3169
2026-07-02 03:47:13.502470600,11.9,71.8,56.42,178,262,17.7,3397
2026-07-02 03:47:15.026880600,16.0,71.9,56.46,178,262,20.7,4175
2026-07-02 03:47:16.552333600,16.1,71.9,56.41,178,262,20.8,3564
2026-07-02 03:47:18.076281800,15.9,72.6,56.41,178,262,20.5,4442
2026-07-02 03:47:19.599513900,12.9,72.0,56.41,178,262,18.7,3899
2026-07-02 03:47:21.125498300,12.1,71.9,56.41,178,262,17.8,3554
2026-07-02 03:47:22.655008900,15.9,73.0,56.41,178,262,20.5,3737
2026-07-02 03:47:24.177760100,17.0,73.5,56.41,178,262,20.2,3294
2026-07-02 03:47:25.703001600,14.3,72.1,56.41,177,262,17.9,4124
2026-07-02 03:47:27.228080700,14.5,71.5,56.41,178,262,18.6,3438
2026-07-02 03:47:28.751115200,20.2,74.5,56.42,178,263,25.5,3736
2026-07-02 03:47:30.275130500,15.3,74.9,56.47,178,262,20.9,3460
2026-07-02 03:47:31.801726800,16.5,73.1,56.48,178,262,18.5,3743
2026-07-02 03:47:33.326082600,14.4,71.9,56.46,178,262,18.5,4392
2026-07-02 03:47:34.848032000,25.8,76.0,56.46,178,262,27.8,3173
2026-07-02 03:47:36.370794900,25.2,79.0,56.46,179,262,28.3,3146
2026-07-02 03:47:37.894550600,21.8,79.1,56.45,179,262,25.9,3074
2026-07-02 03:47:39.417440100,22.5,80.5,56.47,179,262,26.5,3618
2026-07-02 03:47:40.943613800,26.1,80.8,56.47,179,262,28.0,3286
2026-07-02 03:47:42.468433500,25.2,79.9,56.48,179,262,28.0,3465
2026-07-02 03:47:43.996366100,21.7,79.4,56.46,179,262,25.9,3639
2026-07-02 03:47:45.519229800,20.2,78.9,56.48,179,262,25.5,3219
2026-07-02 03:47:47.042328900,26.9,80.3,56.48,178,262,28.0,3040
2026-07-02 03:47:48.566449200,26.2,79.8,56.49,178,262,28.2,4096
2026-07-02 03:47:50.091769600,21.2,78.9,56.47,178,262,26.2,4292
2026-07-02 03:47:51.616294500,19.1,79.0,56.48,178,262,25.5,3350
2026-07-02 03:47:53.144357300,22.2,78.8,56.48,177,262,26.0,3741
2026-07-02 03:47:54.668737800,24.2,79.1,56.48,178,262,28.2,4042
2026-07-02 03:47:56.193274000,26.3,79.8,56.48,177,262,28.8,4108
2026-07-02 03:47:57.716832400,22.4,79.1,56.48,178,262,26.8,3690
2026-07-02 03:47:59.245042800,27.1,82.6,56.71,178,264,31.3,3294
2026-07-02 03:48:00.768913000,25.5,82.6,56.53,178,262,29.9,3275
2026-07-02 03:48:02.294903500,24.5,81.4,56.51,178,262,29.4,3219
2026-07-02 03:48:03.821112800,23.3,81.0,56.51,178,262,28.3,4242
2026-07-02 03:48:05.345413400,33.1,84.4,56.53,178,262,32.6,3331
2026-07-02 03:48:06.872354300,35.5,85.6,56.51,178,262,35.4,3169
2026-07-02 03:48:08.397247600,37.6,85.9,56.55,178,262,35.8,4064
2026-07-02 03:48:09.922494200,31.0,85.1,56.49,178,262,33.6,4326
2026-07-02 03:48:11.457637400,41.8,87.3,56.5,178,262,36.8,3576
2026-07-02 03:48:12.984359100,45.8,88.4,56.51,178,262,39.3,3790
2026-07-02 03:48:14.509126500,47.5,89.5,56.5,178,262,39.5,3841
2026-07-02 03:48:16.034158800,43.7,90.0,56.49,177,262,38.3,3846
2026-07-02 03:48:17.558148700,42.2,90.9,56.49,179,262,38.9,3843
2026-07-02 03:48:19.089034500,44.6,90.9,56.5,179,262,39.6,3992
2026-07-02 03:48:20.618555500,46.8,90.9,56.51,179,262,39.3,4042
2026-07-02 03:48:22.144421100,41.6,90.8,56.48,179,262,39.1,4092
2026-07-02 03:48:23.669104800,42.1,91.0,56.5,179,262,38.0,3968
2026-07-02 03:48:25.193755800,45.2,90.8,56.52,179,262,39.1,4192
2026-07-02 03:48:26.720735600,45.1,91.5,56.51,179,262,38.6,4142
2026-07-02 03:48:28.250383400,52.1,91.8,56.5,179,262,43.6,4211
2026-07-02 03:48:29.780448000,57.7,93.0,56.53,179,262,43.3,4065
2026-07-02 03:48:31.306396400,61.4,93.3,56.54,179,262,41.8,3169
2026-07-02 03:48:32.831168700,65.3,93.8,56.54,179,262,44.5,3358
2026-07-02 03:48:34.367936700,63.7,94.5,56.54,178,262,44.4,3802
2026-07-02 03:48:35.897554100,63.7,94.9,56.55,178,262,42.8,3182
2026-07-02 03:48:37.424045400,63.0,95.0,56.54,178,262,45.1,3340
2026-07-02 03:48:38.948329600,64.8,94.9,56.53,178,262,43.4,4267
2026-07-02 03:48:40.506464500,73.1,94.9,56.53,178,262,45.6,3868
2026-07-02 03:48:42.029225700,71.8,95.0,56.53,178,262,44.7,3992
2026-07-02 03:48:43.551966600,81.0,95.0,56.54,178,261,45.5,3774
2026-07-02 03:48:45.113760500,82.5,95.3,56.53,178,261,45.7,4192
2026-07-02 03:48:46.647932200,83.5,95.3,56.53,177,261,45.4,3602
2026-07-02 03:48:48.178861100,81.7,95.4,56.5,177,261,46.1,3475
2026-07-02 03:48:49.729406100,88.9,95.4,56.51,177,261,46.3,4167
2026-07-02 03:48:51.264634700,92.5,95.4,56.5,177,261,45.9,3718
2026-07-02 03:48:52.819840100,100.0,95.3,56.5,177,261,46.0,3721
2026-07-02 03:48:54.377844500,100.0,95.1,56.49,177,261,46.4,3718
2026-07-02 03:48:55.972236900,100.0,95.1,56.48,177,261,46.3,3699
2026-07-02 03:48:57.549721000,100.0,95.1,56.51,177,261,45.2,3699
2026-07-02 03:48:59.114036600,100.0,95.1,56.54,177,261,45.2,3702
2026-07-02 03:49:00.673598200,100.0,95.1,56.53,177,261,45.9,3709
2026-07-02 03:49:02.250628100,100.0,95.1,56.52,177,262,45.7,3693
2026-07-02 03:49:03.831009700,100.0,95.1,56.52,176,262,44.8,3693
2026-07-02 03:49:05.391737800,100.0,95.1,56.51,177,263,46.1,3699
2026-07-02 03:49:06.986460500,100.0,95.1,56.55,176,263,45.3,3693
2026-07-02 03:49:08.577416100,100.0,95.1,56.5,176,263,44.3,3677
2026-07-02 03:49:10.201383500,100.0,95.1,56.56,176,263,44.3,3677
2026-07-02 03:49:11.767688700,100.0,95.1,56.55,176,263,45.0,3674
2026-07-02 03:49:13.329566800,100.0,95.1,56.54,176,263,45.1,3674
2026-07-02 03:49:14.881356400,100.0,95.1,56.51,176,263,44.2,3671
2026-07-02 03:49:16.468991900,100.0,95.1,56.54,175,263,44.9,3671
2026-07-02 03:49:18.042888300,100.0,95.1,56.58,176,263,44.9,3659
2026-07-02 03:49:19.620347800,100.0,95.1,56.58,176,263,44.8,3649
2026-07-02 03:49:21.214261400,100.0,95.1,56.55,176,263,44.3,3768
2026-07-02 03:49:22.770696800,100.0,95.1,56.55,176,263,44.7,3671
2026-07-02 03:49:24.320320200,100.0,95.1,56.62,176,263,44.8,3671
2026-07-02 03:49:25.916264900,100.0,95.1,56.64,176,263,43.7,3659
2026-07-02 03:49:27.507980900,100.0,95.1,56.6,176,263,45.2,3662
2026-07-02 03:49:29.117694300,100.0,95.1,56.6,176,263,44.6,3668
2026-07-02 03:49:30.700503100,100.0,95.1,56.61,176,263,43.7,3718
2026-07-02 03:49:32.283757900,100.0,95.1,56.64,176,264,43.7,3718
2026-07-02 03:49:33.862513700,100.0,95.1,56.62,176,264,44.4,3677
2026-07-02 03:49:35.445539300,100.0,95.1,56.59,176,263,44.9,3668
2026-07-02 03:49:37.022804500,100.0,95.1,56.62,175,264,43.8,3671
2026-07-02 03:49:38.644525900,100.0,95.1,56.59,175,264,44.8,3671
2026-07-02 03:49:40.210264100,100.0,95.1,56.62,177,264,44.8,3674
2026-07-02 03:49:41.750344800,98.3,95.1,56.75,177,263,43.4,3699
2026-07-02 03:49:43.284542100,95.1,95.1,56.51,176,260,44.6,3643
2026-07-02 03:49:44.835390100,92.6,95.1,56.53,176,260,44.6,3793
2026-07-02 03:49:46.366497200,92.5,95.1,56.52,175,260,44.6,3718
2026-07-02 03:49:47.896604600,94.8,95.1,56.56,176,262,44.0,3818
2026-07-02 03:49:49.435294700,95.4,95.1,56.62,177,262,45.0,3674
2026-07-02 03:49:50.970223800,91.7,95.1,56.61,177,262,44.8,3706
2026-07-02 03:49:52.502443200,92.8,95.1,56.6,179,262,45.0,3743
2026-07-02 03:49:54.032538800,94.7,95.1,56.59,179,262,44.4,3693
2026-07-02 03:49:55.562051400,94.2,95.1,56.6,179,262,47.0,3799
2026-07-02 03:49:57.095938300,92.5,95.1,56.59,179,262,45.3,3693
2026-07-02 03:49:58.628544900,91.6,95.1,56.6,179,262,45.6,3743
2026-07-02 03:50:00.171866100,94.2,95.1,56.6,178,262,45.9,3856
2026-07-02 03:50:01.705565000,99.0,95.1,56.65,181,264,45.4,3693
2026-07-02 03:50:03.239573700,97.8,95.1,56.58,181,262,45.0,3718
2026-07-02 03:50:04.772729400,91.7,95.1,56.62,179,262,45.4,3777
2026-07-02 03:50:06.313800700,94.4,95.1,56.58,177,262,44.6,3793
2026-07-02 03:50:07.846847900,92.8,95.3,56.57,178,261,45.7,3718
2026-07-02 03:50:09.384074100,79.3,95.3,56.57,177,261,43.9,3693
2026-07-02 03:50:10.916233400,81.7,95.4,56.57,177,261,44.3,3718
2026-07-02 03:50:12.448734800,81.2,95.4,56.57,177,261,44.3,3784
2026-07-02 03:50:13.975980300,82.7,95.4,56.58,177,261,45.0,3643
2026-07-02 03:50:15.511171700,85.0,95.4,56.57,177,261,46.5,3768
2026-07-02 03:50:17.047002400,82.3,95.4,56.57,175,261,45.9,3693
2026-07-02 03:50:18.574924400,82.7,95.4,56.57,175,261,46.8,3765
2026-07-02 03:50:20.103603700,84.5,95.3,56.55,175,261,47.0,4176
2026-07-02 03:50:21.627672200,84.8,95.4,56.56,175,261,45.0,4104
2026-07-02 03:50:23.163835100,82.8,95.4,56.54,175,261,44.8,3682
2026-07-02 03:50:24.696937000,79.4,95.0,56.57,175,261,44.6,3743
2026-07-02 03:50:26.224981400,72.6,94.9,56.54,174,261,45.3,3526
2026-07-02 03:50:27.748984300,74.9,95.1,56.53,176,261,45.6,3294
2026-07-02 03:50:29.278567000,71.5,95.3,56.52,176,261,45.4,3764
2026-07-02 03:50:30.809492900,71.9,95.4,56.54,176,261,44.3,3615
2026-07-02 03:50:32.348021000,85.2,95.4,56.77,176,263,45.6,3843
2026-07-02 03:50:33.877754300,75.1,95.4,56.58,176,261,44.9,4004
2026-07-02 03:50:35.403648700,71.7,95.4,56.58,177,261,44.9,3868
2026-07-02 03:50:36.931137200,71.4,95.5,56.57,176,261,45.9,3746
2026-07-02 03:50:38.461691200,75.7,95.4,56.58,177,261,44.2,3793
2026-07-02 03:50:39.991243500,77.4,95.4,56.57,177,261,45.3,3737
2026-07-02 03:50:41.517448000,76.7,95.4,56.56,178,261,45.2,3618
2026-07-02 03:50:43.040782300,72.0,95.4,56.57,178,261,45.7,3743
2026-07-02 03:50:44.571764000,72.9,95.5,56.58,177,261,45.4,3918
2026-07-02 03:50:46.105409800,75.3,95.5,56.53,177,261,46.3,3730
2026-07-02 03:50:47.635815100,75.0,95.5,56.53,178,261,45.5,3693
2026-07-02 03:50:49.165661000,71.9,95.4,56.54,178,261,45.7,3743
2026-07-02 03:50:50.688902200,72.5,95.4,56.55,178,261,46.2,3790
2026-07-02 03:50:52.222076000,72.8,95.3,56.53,178,261,44.9,3532
2026-07-02 03:50:53.745533300,63.6,94.8,56.54,178,261,40.8,3743
2026-07-02 03:50:55.285358400,62.5,94.9,56.56,178,261,42.4,3868
2026-07-02 03:50:56.832862700,62.1,94.9,56.54,177,261,42.8,3405
2026-07-02 03:50:58.354872500,65.9,95.1,56.56,178,261,42.7,3324
2026-07-02 03:50:59.878806600,66.2,95.4,56.54,178,261,41.5,3803
2026-07-02 03:51:01.407551200,62.7,95.4,56.56,178,261,43.0,3693
2026-07-02 03:51:02.941961600,64.0,95.4,56.68,178,261,43.7,4042
2026-07-02 03:51:04.472305600,65.0,95.5,56.59,178,261,44.8,3724
2026-07-02 03:51:05.996708300,64.1,95.4,56.58,178,261,44.6,3969
2026-07-02 03:51:07.519554300,64.5,95.4,56.59,179,261,44.7,3843
2026-07-02 03:51:09.049310000,61.4,95.5,56.57,178,261,43.7,3887
2026-07-02 03:51:10.578157100,61.7,95.4,56.58,179,261,43.6,4223
2026-07-02 03:51:12.109368600,65.1,95.4,56.57,179,261,45.4,3514
2026-07-02 03:51:13.634540300,65.4,95.4,56.56,179,261,44.3,3368
2026-07-02 03:51:15.184886500,61.7,95.0,56.57,179,261,40.2,3468
2026-07-02 03:51:16.715299200,51.1,94.0,56.58,178,261,40.7,3040
2026-07-02 03:51:18.239158800,55.0,94.0,56.56,179,261,41.1,3040
2026-07-02 03:51:19.763503300,54.1,93.8,56.58,179,261,41.6,3485
2026-07-02 03:51:21.289646500,52.4,94.0,56.59,179,261,42.0,3544
2026-07-02 03:51:22.819233300,53.0,94.4,56.55,179,261,41.5,3200
2026-07-02 03:51:24.347927100,56.0,94.4,56.55,179,261,42.0,3200
2026-07-02 03:51:25.873003400,54.5,94.1,56.53,179,261,44.0,3888
2026-07-02 03:51:27.397099000,51.4,94.3,56.55,180,261,42.1,3706
2026-07-02 03:51:28.923298500,51.8,94.1,56.55,180,261,42.9,3288
2026-07-02 03:51:30.453648400,55.0,94.3,56.55,180,261,43.0,3624
2026-07-02 03:51:31.996924300,55.7,93.5,56.73,180,263,43.8,4014
2026-07-02 03:51:33.521846100,41.7,92.9,56.58,180,261,37.7,3818
2026-07-02 03:51:35.043914400,42.1,92.5,56.57,180,261,39.9,4142
2026-07-02 03:51:36.567493300,45.9,92.5,56.58,179,261,40.7,4198
2026-07-02 03:51:38.092938200,45.3,92.8,56.56,181,261,41.8,3710
2026-07-02 03:51:39.621267400,45.1,92.5,56.53,181,261,40.2,3868
2026-07-02 03:51:41.148663500,42.1,92.4,56.54,181,261,40.7,4192
2026-07-02 03:51:42.673264000,42.2,93.0,56.54,181,261,40.2,3576
2026-07-02 03:51:44.195916900,47.6,93.1,56.55,181,261,40.6,3516
2026-07-02 03:51:45.721255900,45.2,93.3,56.55,181,261,41.2,3782
2026-07-02 03:51:47.249750100,42.0,93.5,56.53,182,261,40.2,3514
2026-07-02 03:51:48.777026800,42.2,93.6,56.55,182,261,41.5,3514
2026-07-02 03:51:50.301111700,45.7,93.8,56.53,181,261,42.0,3712
2026-07-02 03:51:51.824677000,45.9,93.4,56.54,181,261,41.5,3358
2026-07-02 03:51:53.346309500,41.1,93.1,56.54,181,261,42.3,3514
2026-07-02 03:51:54.872406100,31.7,90.3,56.54,181,261,31.1,3398
2026-07-02 03:51:56.401085700,35.8,89.5,56.56,180,261,34.9,3200
2026-07-02 03:51:57.926407500,35.7,87.9,56.54,181,261,34.2,3518
2026-07-02 03:51:59.448611000,32.1,88.5,56.53,181,261,33.9,3437
2026-07-02 03:52:00.972964100,35.1,88.9,56.75,186,263,34.8,3768
2026-07-02 03:52:02.499571500,44.5,90.6,56.74,182,264,41.2,4036
2026-07-02 03:52:04.026459400,37.7,89.6,56.76,183,265,36.3,4192
2026-07-02 03:52:05.553006000,33.6,88.8,56.8,184,265,33.1,4167
2026-07-02 03:52:07.076835700,32.0,88.4,56.79,186,265,34.3,4317
2026-07-02 03:52:08.600214000,36.1,88.9,56.74,184,264,36.3,4054
2026-07-02 03:52:10.123825800,34.2,89.0,56.68,183,264,35.0,3468
